web-scraper-order,web-scraper-start-url,name,rating,name-link,name-link-href,price-food,name-food
"1616633432-7781","https://www.rappi.com.mx/restaurantes/category/pizza","Za-bör Pizza & Sliders","null","Za-bör Pizza & Sliders  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923255337","150","Hamburguesa Slider Veggie"
"1616633585-8214","https://www.rappi.com.mx/restaurantes/category/pizza","Emilio´S","4.7","Emilio´S  4.7  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923211264","255","Atún al gusto"
"1616633401-7662","https://www.rappi.com.mx/restaurantes/category/pizza","Yuyumei Pizzería Napolitana","null","Yuyumei Pizzería Napolitana  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923243235","215","Pizza Krista (bianca)"
"1616633483-7894","https://www.rappi.com.mx/restaurantes/category/pizza","Marconni's Pizzería","null","Marconni's Pizzería  Pizza  38 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923245710","87","Pizza Vegetariana"
"1616633462-7854","https://www.rappi.com.mx/restaurantes/category/pizza","Pizza Pub","null","Pizza Pub  Pizza ,  Wings  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923240079","27","Coca-Cola Original 355 ml"
"1616633472-7877","https://www.rappi.com.mx/restaurantes/category/pizza","Bottega Pizzería Artesanal","null","Bottega Pizzería Artesanal  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923239800","135","Pizza Pepperoni Mediana"
"1616633442-7819","https://www.rappi.com.mx/restaurantes/category/pizza","Pizza Amore","null","Pizza Amore  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923208994","30","Yoli"
"1616633585-8178","https://www.rappi.com.mx/restaurantes/category/pizza","Emilio´S","4.7","Emilio´S  4.7  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923211264","178","Pizza Hawaiana"
"1616633574-8145","https://www.rappi.com.mx/restaurantes/category/pizza","Domino's Pizza","4.2","Domino's Pizza  4.2  Pizza  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923226373","99","Alitas Naturales (200 G)"
"1616633574-8134","https://www.rappi.com.mx/restaurantes/category/pizza","Domino's Pizza","4.2","Domino's Pizza  4.2  Pizza  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923226373","329","Pizza Extra grande 5-9 Ingredientes"
"1616633585-8189","https://www.rappi.com.mx/restaurantes/category/pizza","Emilio´S","4.7","Emilio´S  4.7  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923211264","190","Pizza Vegetariana"
"1616633421-7734","https://www.rappi.com.mx/restaurantes/category/pizza","El Hornero Pizzas y Empanadas","null","El Hornero Pizzas y Empanadas  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923287574","197","Calzone Patagonico"
"1616633401-7710","https://www.rappi.com.mx/restaurantes/category/pizza","Yuyumei Pizzería Napolitana","null","Yuyumei Pizzería Napolitana  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923243235","230","Bianco"
"1616633421-7733","https://www.rappi.com.mx/restaurantes/category/pizza","El Hornero Pizzas y Empanadas","null","El Hornero Pizzas y Empanadas  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923287574","116","Calzone Vegetariano"
"1616633442-7815","https://www.rappi.com.mx/restaurantes/category/pizza","Pizza Amore","null","Pizza Amore  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923208994","24","Delaware Punch"
"1616633585-8231","https://www.rappi.com.mx/restaurantes/category/pizza","Emilio´S","4.7","Emilio´S  4.7  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923211264","60","Perrier Mineral 330 ml"
"1616633585-8173","https://www.rappi.com.mx/restaurantes/category/pizza","Emilio´S","4.7","Emilio´S  4.7  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923211264","165","Ensalada Griega"
"1616633493-7919","https://www.rappi.com.mx/restaurantes/category/pizza","Cosi Fan Tutte","null","Cosi Fan Tutte  Pizza ,  Italiana  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306704432","90","Empanada de queso con camarón"
"1616633523-8010","https://www.rappi.com.mx/restaurantes/category/pizza","Sofia Pizzeria El Refugio","null","Sofia Pizzeria El Refugio  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306704892","178","Hawaiana Especial"
"1616633585-8215","https://www.rappi.com.mx/restaurantes/category/pizza","Emilio´S","4.7","Emilio´S  4.7  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923211264","260","Camarones al Gusto"
"1616633472-7880","https://www.rappi.com.mx/restaurantes/category/pizza","Bottega Pizzería Artesanal","null","Bottega Pizzería Artesanal  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923239800","225","Provola Dolce Grande"
