web-scraper-order,web-scraper-start-url,name,rating,name-link,name-link-href,price-food,name-food
"1616638295-7411","https://www.rappi.com.mx/restaurantes/category/pizza","Bastard Pizzas Burgers N Shakes","null","Bastard Pizzas Burgers N Shakes  Pizza  36 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923279289","40","Agua del Día"
"1616638726-7679","https://www.rappi.com.mx/restaurantes/category/pizza","Toreto's Pizza","4.6","Toreto's Pizza  4.6  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923210196","159","Pizza Familiar Elena"
"1616638246-7314","https://www.rappi.com.mx/restaurantes/category/pizza","Mi Cheve","null","Mi Cheve  Pizza  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923264492","99","Micheladas de 1 l"
"1616638564-7563","https://www.rappi.com.mx/restaurantes/category/pizza","null","null","Zapata Pizza  Pizza  48 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923240341","",""
"1616638667-7646","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino´s Pizza","null","Tonino´s Pizza  Pizza ,  Mexicana  37 min ● $40  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306702090","36","Té"
"1616638246-7332","https://www.rappi.com.mx/restaurantes/category/pizza","Mi Cheve","null","Mi Cheve  Pizza  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923264492","185","Pizza Norteña"
"1616638667-7641","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino´s Pizza","null","Tonino´s Pizza  Pizza ,  Mexicana  37 min ● $40  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306702090","57","Flan Napoletano"
"1616638885-7794","https://www.rappi.com.mx/restaurantes/category/pizza","null","null","Pizzeta  4.4  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923219282","",""
"1616638726-7690","https://www.rappi.com.mx/restaurantes/category/pizza","Toreto's Pizza","4.6","Toreto's Pizza  4.6  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923210196","110","Pizza Mediana Tej"
"1616638726-7746","https://www.rappi.com.mx/restaurantes/category/pizza","Toreto's Pizza","4.6","Toreto's Pizza  4.6  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923210196","25","Refresco  Caballito Piña 1.5 Ltrs"
